Unnamed: 0,item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width,num_reviews,num_purchases,review_text,sentiment_score,sentiment
3380,60338409,BAGGANÄS,TV & media furniture,437.5,No old price,True,https://www.ikea.com/sa/en/p/bagganaes-knob-brass-colour-60338409/,Yes,"        Knob,          13 mm",H Preutz/A Fredriksson,24.0,,13.0,187,2763,"[""Color not as expected. Otherwise fine."", ""Great value. Easy to assemble. Looks perfect in my kitchen."", ""Best purchase! Transformed my kitchen.""]",0.5973333333333334,positive
3381,39192611,BESTÅ,TV & media furniture,161.38,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-white-selsviken-high-gloss-white-frosted-glass-s39192611/,Yes,"        TV storage combination/glass doors,          240x40x230 cm",IKEA of Sweden,40.0,230.0,240.0,638,4235,"[""Best purchase! Transformed my office."", ""Amazing! Will buy again."", ""Fell apart after a week. Poor quality.""]",0.2722666666666666,positive
3382,60294797,HANVIKEN,TV & media furniture,160.53,No old price,True,https://www.ikea.com/sa/en/p/hanviken-drawer-front-black-brown-60294797/,Yes,"        Drawer front,          60x26 cm",Marcus Arvonen,,26.0,60.0,717,1407,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Color not as expected. Otherwise fine."", ""Fell apart after a week. Poor quality.""]",0.1990333333333333,positive
3383,89301127,BESTÅ,TV & media furniture,397.52,No old price,True,https://www.ikea.com/sa/en/p/besta-storage-combination-w-glass-doors-grey-stained-walnut-effect-selsviken-high-gloss-white-frosted-glass-s89301127/,No,"        Storage combination w glass doors,          60x42x193 cm",IKEA of Sweden,42.0,193.0,60.0,904,4344,"[""Fell apart after a week. Poor quality."", ""Perfect fit! Durable and elegant. 5 stars!"", ""Exactly what I needed. Highly recommend.""]",0.2716333333333333,positive
3384,90226797,UPPLEVA,TV & media furniture,341.61,No old price,True,https://www.ikea.com/sa/en/p/uppleva-wall-bracket-for-tv-fixed-90226797/,No,"        Wall bracket for TV, fixed,          37-55 """,IKEA of Sweden,,,,499,4683,"[""Overpriced for the quality."", ""Great value. Easy to assemble. Looks perfect in my kitchen."", ""Exactly what I needed. Highly recommend.""]",0.4467333333333333,positive
3385,20348896,ÖSTERNÄS,TV & media furniture,241.81,No old price,True,https://www.ikea.com/sa/en/p/oesternaes-leather-handle-tanned-leather-20348896/,No,"        Leather handle,          65 mm",H Preutz/A Fredriksson,,,25.0,336,3242,"[""Fell apart after a week. Poor quality."", ""Exactly what I needed. Highly recommend."", ""Amazing! Will buy again.""]",0.1890999999999999,positive
3386,50334303,BILLSBRO,TV & media furniture,256.91,No old price,True,https://www.ikea.com/sa/en/p/billsbro-handle-white-50334303/,No,"        Handle,          120 mm",H Preutz/A Fredriksson,,,,607,350,"[""Assembly was tricky, but worth it. Good quality."", ""Great value. Easy to assemble. Looks perfect in my living room."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.8337333333333334,positive
3387,10364523,KALLVIKEN,TV & media furniture,456.91,No old price,True,https://www.ikea.com/sa/en/p/kallviken-door-dark-grey-concrete-effect-10364523/,No,"        Door,          60x64 cm",IKEA of Sweden,,64.0,60.0,298,773,"[""Great value. Easy to assemble. Looks perfect in my bathroom."", ""Love this item! Super sturdy and stylish."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.8823,positive
3388,40291629,SELSVIKEN,TV & media furniture,58.71,No old price,True,https://www.ikea.com/sa/en/p/selsviken-drawer-front-high-gloss-black-40291629/,Yes,"        Drawer front,          60x26 cm",IKEA of Sweden,,26.0,60.0,602,3060,"[""Amazing! Will buy again."", ""Overpriced for the quality."", ""Exactly what I needed. Highly recommend.""]",0.348,positive
3389,80261258,BESTÅ,TV & media furniture,113.65,No old price,True,https://www.ikea.com/sa/en/p/besta-soft-closing-push-open-hinge-80261258/,No,        Soft closing/push-open hinge,"802.612.58 You can choose to use either the soft-closing or push-open function.With the push-opener you don’t need knobs or handles and can open the door with a light push.With the soft-closing function your doors close silently and softly. Knobs and handles are sold separately.If you choose the soft closing function for your BESTÅ, we recommend complementing the fronts with knobs/handles to make the drawers/cabinets more convenient to open.",,,,673,117,"[""Love this item! Super sturdy and stylish."", ""Best purchase! Transformed my kitchen."", ""Amazing! Will buy again.""]",0.7162666666666667,positive
3390,80338413,BAGGANÄS,TV & media furniture,100.55,No old price,True,https://www.ikea.com/sa/en/p/bagganaes-handle-black-80338413/,Yes,"        Handle,          143 mm",H Preutz/A Fredriksson,31.0,,9.0,582,3886,"[""Exactly what I needed. Highly recommend."", ""Perfect fit! Durable and elegant. 5 stars!"", ""Amazing! Will buy again.""]",0.6385000000000001,positive
3391,30247415,BESTÅ,TV & media furniture,545.94,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-30247415/,Yes,"        Frame,          60x20x64 cm",IKEA of Sweden,20.0,64.0,60.0,582,4043,"[""Amazing! Will buy again."", ""Best purchase! Transformed my bedroom."", ""Fell apart after a week. Poor quality.""]",0.2722666666666666,positive
3392,60443622,BESTÅ,TV & media furniture,231.3,No old price,True,https://www.ikea.com/sa/en/p/besta-top-panel-concrete-effect-light-grey-60443622/,No,"        Top panel,          120x42 cm",IKEA of Sweden,42.0,,120.0,363,2556,"[""Best purchase! Transformed my bedroom."", ""Great value. Easy to assemble. Looks perfect in my bedroom."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.8204000000000001,positive
3393,19057906,BESTÅ,TV & media furniture,174.23,No old price,True,https://www.ikea.com/sa/en/p/besta-wall-cabinet-with-2-doors-lappviken-black-brown-s19057906/,Yes,"        Wall cabinet with 2 doors,          60x22x128 cm",IKEA of Sweden,22.0,128.0,60.0,37,1587,"[""Exactly what I needed. Highly recommend."", ""Color not as expected. Otherwise fine."", ""Overpriced for the quality.""]",0.2074666666666666,positive
3394,20347509,ENERYDA,TV & media furniture,513.07,No old price,True,https://www.ikea.com/sa/en/p/eneryda-knob-brass-colour-20347509/,Yes,"        Knob,          20 mm",Francis Cayouette,,,,963,447,"[""Great value. Easy to assemble. Looks perfect in my kitchen."", ""Assembly was tricky, but worth it. Good quality."", ""Best purchase! Transformed my kitchen.""]",0.7664333333333334,positive
3395,338412,BAGGANÄS,TV & media furniture,521.33,No old price,True,https://www.ikea.com/sa/en/p/bagganaes-knob-brass-colour-00338412/,Yes,"        Knob,          21 mm",H Preutz/A Fredriksson,24.0,,21.0,52,4765,"[""Great value. Easy to assemble. Looks perfect in my living room."", ""Best purchase! Transformed my living room."", ""Amazing! Will buy again.""]",0.7378666666666667,positive
3396,70265247,MÖLLARP,TV & media furniture,365.34,No old price,True,https://www.ikea.com/sa/en/p/moellarp-handle-black-70265247/,No,"        Handle,          106 mm",K Hagberg/M Hagberg,28.0,,9.0,690,3407,"[""Exactly what I needed. Highly recommend."", ""Overpriced for the quality."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.4305333333333334,positive
3397,20245964,BESTÅ,TV & media furniture,219.73,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-black-brown-20245964/,Yes,"        Frame,          60x40x64 cm",IKEA of Sweden,40.0,64.0,60.0,432,1213,"[""Color not as expected. Otherwise fine."", ""Assembly was tricky, but worth it. Good quality."", ""Exactly what I needed. Highly recommend.""]",0.444,positive
3398,40299890,BESTÅ,TV & media furniture,220.02,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-white-40299890/,Yes,"        TV bench,          120x40x64 cm","402.998.90 It’s easy to keep the cables from your TV and other devices out of sight but close at hand, as there are several cable outlets at the back of the TV bench.If you want to organise inside you can complement with BESTÅ interior fittings.Steady also on uneven floors, thanks to the adjustable feet.For safety reasons this TV bench shall not be hung on the wall.The TV bench must be fixed to the wall with the included wall fastener.This TV bench can take a max load of 50 kg on the top.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.May be completed with STALLARP, STUBBARP or NANNARP legs. This TV bench requires 4 legs and 1 BESTÅ supporting leg.May be completed with SULARP legs. This TV bench requires 2 legs and 1 BESTÅ supporting leg.",40.0,64.0,120.0,607,4875,"[""Love this item! Super sturdy and stylish."", ""Amazing! Will buy again."", ""Best purchase! Transformed my office.""]",0.7162666666666667,positive
3399,19282919,BESTÅ,TV & media furniture,78.77,No old price,True,https://www.ikea.com/sa/en/p/besta-storage-combination-w-glass-doors-black-brown-vassviken-white-clear-glass-s19282919/,Yes,"        Storage combination w glass doors,          120x40x128 cm",IKEA of Sweden/Marcus Arvonen,40.0,128.0,120.0,186,605,"[""Love this item! Super sturdy and stylish."", ""Assembly was tricky, but worth it. Good quality."", ""Color not as expected. Otherwise fine.""]",0.5890666666666666,positive
3400,60441581,NOTVIKEN,TV & media furniture,256.47,No old price,True,https://www.ikea.com/sa/en/p/notviken-drawer-front-grey-green-60441581/,Yes,"        Drawer front,          60x26 cm","604.415.81 Drawers make it easy to keep your things organised.To be completed with BESTÅ drawer frame 60X15X40 cm and BESTÅ drawer runner, sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.",,26.0,60.0,538,3711,"[""Amazing! Will buy again."", ""Overpriced for the quality."", ""Best purchase! Transformed my living room.""]",0.4311666666666666,positive
3401,20347514,ENERYDA,TV & media furniture,573.81,No old price,True,https://www.ikea.com/sa/en/p/eneryda-handle-brass-colour-20347514/,Yes,"        Handle,          112 mm",Francis Cayouette,30.0,,17.0,619,1801,"[""Color not as expected. Otherwise fine."", ""Amazing! Will buy again."", ""Great value. Easy to assemble. Looks perfect in my bedroom.""]",0.5821000000000001,positive
3402,20334314,BILLSBRO,TV & media furniture,270.13,No old price,True,https://www.ikea.com/sa/en/p/billsbro-handle-white-20334314/,No,"        Handle,          40 mm",H Preutz/A Fredriksson,,,,975,2991,"[""Fell apart after a week. Poor quality."", ""Love this item! Super sturdy and stylish."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.4167,positive
3403,80339790,HACKÅS,TV & media furniture,378.53,No old price,True,https://www.ikea.com/sa/en/p/hackas-knob-anthracite-80339790/,No,"        Knob,          15 mm",J Löfgren/J Pettersson,18.0,,24.0,503,2707,"[""Love this item! Super sturdy and stylish."", ""Exactly what I needed. Highly recommend."", ""Color not as expected. Otherwise fine.""]",0.4925666666666666,positive
3404,60414257,VASSVIKEN,TV & media furniture,145.51,No old price,True,https://www.ikea.com/sa/en/p/vassviken-drawer-front-white-60414257/,No,"        Drawer front,          60x26 cm",IKEA of Sweden,,26.0,60.0,207,2845,"[""Assembly was tricky, but worth it. Good quality."", ""Amazing! Will buy again."", ""Overpriced for the quality.""]",0.4444999999999999,positive
3405,80338408,BAGGANÄS,TV & media furniture,207.2,No old price,True,https://www.ikea.com/sa/en/p/bagganaes-knob-brass-colour-80338408/,Yes,"        Knob,          20 mm",H Preutz/A Fredriksson,28.0,,20.0,619,2379,"[""Love this item! Super sturdy and stylish."", ""Color not as expected. Otherwise fine."", ""Overpriced for the quality.""]",0.3525333333333333,positive
3406,50425987,KALLVIKEN,TV & media furniture,221.37,No old price,True,https://www.ikea.com/sa/en/p/kallviken-door-drawer-front-dark-grey-concrete-effect-50425987/,No,"        Door/drawer front,          60x38 cm",IKEA of Sweden,,38.0,60.0,586,2009,"[""Best purchase! Transformed my living room."", ""Fell apart after a week. Poor quality."", ""Overpriced for the quality.""]",0.0642999999999999,positive
3407,80291632,SELSVIKEN,TV & media furniture,476.4,No old price,True,https://www.ikea.com/sa/en/p/selsviken-door-high-gloss-white-80291632/,Yes,"        Door,          60x64 cm",IKEA of Sweden,,64.0,60.0,851,1651,"[""Best purchase! Transformed my bathroom."", ""Perfect fit! Durable and elegant. 5 stars!"", ""Exactly what I needed. Highly recommend.""]",0.6537333333333334,positive
3408,296313,SINDVIK,TV & media furniture,173.44,No old price,True,https://www.ikea.com/sa/en/p/sindvik-glass-door-black-brown-clear-glass-00296313/,Yes,"        Glass door,          60x64 cm",Marcus Arvonen,,64.0,60.0,862,2843,"[""Fell apart after a week. Poor quality."", ""Assembly was tricky, but worth it. Good quality."", ""Amazing! Will buy again.""]",0.2856,positive
3409,70351513,BESTÅ,TV & media furniture,218.35,No old price,True,https://www.ikea.com/sa/en/p/besta-drawer-frame-white-70351513/,Yes,"        Drawer frame,          60x15x40 cm",IKEA of Sweden,40.0,15.0,60.0,526,1530,"[""Color not as expected. Otherwise fine."", ""Great value. Easy to assemble. Looks perfect in my living room."", ""Amazing! Will buy again.""]",0.5821000000000001,positive
3410,60338414,BAGGANÄS,TV & media furniture,591.32,No old price,True,https://www.ikea.com/sa/en/p/bagganaes-handle-black-60338414/,Yes,"        Handle,          335 mm",H Preutz/A Fredriksson,31.0,,9.0,523,1152,"[""Best purchase! Transformed my bedroom."", ""Fell apart after a week. Poor quality."", ""Great value. Easy to assemble. Looks perfect in my bedroom.""]",0.371,positive
3411,70443626,NOTVIKEN,TV & media furniture,118.31,No old price,True,https://www.ikea.com/sa/en/p/notviken-door-drawer-front-blue-70443626/,Yes,"        Door/drawer front,          60x38 cm",704.436.26 The front may be used as a door or as a drawer front.You can choose to mount the door on the right or left side.The doors keep your belongings hidden and free from dust.To be completed with BESTÅ hinges if used as door. Sold separately.To be completed with BESTÅ drawer frame 60x25x40 cm and BESTÅ drawer runner if used as drawer front. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.,,38.0,60.0,31,3326,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Great value. Easy to assemble. Looks perfect in my bedroom."", ""Assembly was tricky, but worth it. Good quality.""]",0.8337333333333333,positive
3412,50291624,SELSVIKEN,TV & media furniture,199.06,No old price,True,https://www.ikea.com/sa/en/p/selsviken-door-drawer-front-high-gloss-black-50291624/,Yes,"        Door/drawer front,          60x38 cm",IKEA of Sweden,,38.0,60.0,121,1349,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Best purchase! Transformed my bedroom."", ""Great value. Easy to assemble. Looks perfect in my bedroom.""]",0.8204000000000001,positive
3413,60322856,BERGHALLA,TV & media furniture,432.69,No old price,True,https://www.ikea.com/sa/en/p/berghalla-handle-grey-60322856/,Yes,"        Handle,          56 mm",H Preutz/A Fredriksson,32.0,,9.0,66,3929,"[""Exactly what I needed. Highly recommend."", ""Assembly was tricky, but worth it. Good quality."", ""Great value. Easy to assemble. Looks perfect in my kitchen.""]",0.6832666666666666,positive
3414,29291391,PLATSA,TV & media furniture,119.04,"SR 2,155",True,https://www.ikea.com/sa/en/p/platsa-media-storage-combination-s29291391/,No,"        Media storage combination,          300x42x131 cm",Ola Wihlborg/IKEA of Sweden,42.0,131.0,300.0,75,1585,"[""Love this item! Super sturdy and stylish."", ""Exactly what I needed. Highly recommend."", ""Best purchase! Transformed my bedroom.""]",0.6483333333333333,positive
